Abbas_X	Abbasid_N
conjunctiva_N	conjunctivorhinostomy_N
conjunctive_A	conjunctively_D
conjunctive_A	conjunctiveness_N
conjunctive_A	unconjunctive_A
consonantal_A	biconsonantal_A
consonantal_A	consonantalize_V
consonantal_A	consonantally_D
consonantal_A	interconsonantal_A
consonantal_A	nonconsonantal_A
consonantal_A	postconsonantal_A
consonantal_A	semiconsonantal_A
consonantal_A	triconsonantal_A
constitutionalism_N	constitutionalist_N
contextual_A	acontextual_A
contextual_A	contextualism_N
contextual_A	contextualist_A
contextual_A	contextuality_N
contextual_A	contextualize_V
contextual_A	contextually_D
contextual_A	metacontextual_A
contextual_A	noncontextual_A
contextual_A	subcontextual_A
contig_N	metacontig_N
continuation_N	continuable_A
continuation_N	continuative_A
continuation_N	continue_V
continue_V	continual_A
continue_V	continually_D
continue_V	continuation_N
continue_V	continuative_A
continue_V	continuatively_D
continue_V	continuedly_D
continue_V	continuity_N
continue_V	continuous_A
continue_V	continuously_D
continue_V	continuum_N
contractile_A	anticontractile_A
contractile_A	electrocontractile_A
contractile_A	hypercontractile_A
contractile_A	noncontractile_A
contractile_A	supercontractile_A
contractile_A	vasocontractile_A
contralateral_A	contralateralize_V
contrastive_A	contrastively_D
control_V	controllability_N
control_V	controllable_A
control_V	controller_N
control_V	controlling_A
controller_N	microcontroller_N
controller_N	nanocontroller_X
controul_N	uncontrouled_A
conventual_A	conventualism_X
convergence_N	enantioconvergence_N
convergence_N	nonconvergence_N
convergence_N	reconvergence_N
convergence_N	stereoconvergence_N
convergence_N	superconvergence_N
convergence_N	unconvergence_N
convex_A	biconvex_A
convex_A	convexedly_D
convex_A	convexification_N
convex_A	convexify_V
convex_A	convexity_N
convex_A	convexly_D
convex_A	convexness_N
convex_A	convexoconcave_A
convex_A	convexoconvex_A
convex_A	convexoplane_A
convex_A	equiconvex_A
convex_A	hyperconvex_A
convex_A	nonconvex_A
convex_A	planoconvex_A
convex_A	polyconvex_A
convex_A	pseudoconvex_A
convex_A	quasiconvex_A
convex_A	semiconvex_A
convex_A	subconvex_A
convey_V	conveyable_A
convey_V	conveyal_N
convey_V	conveyance_N
convey_V	conveyee_X
convey_V	conveyer_N
convey_V	conveyor_N
convey_V	misconvey_V
convey_V	reconvey_V
convey_V	unconveyable_A
convey_V	unconveyed_A
cook_N	cookbook_N
cook_N	cookery_N
cook_N	cooking_N
cook_N	cookware_N
cool_A	coolchest_N
cool_A	coolen_V
cool_A	coolish_A
cool_A	coolly_D
cool_A	coolness_N
cool_A	coolth_N
cool_A	uncool_A
coot_N	species_N
coot_N	taxlink_X
copper_N	copperbelt_X
copper_N	coppered_V
copper_N	copperer_X
copper_N	copperhead_N
copper_N	coppering_V
copper_N	copperise_X
copper_N	copperish_A
copper_N	copperize_V
copper_N	coppernob_X
copper_N	copperplate_N
copper_N	copperskin_X
copper_N	coppersmith_N
copper_N	copperware_N
copper_N	coppery_A
copy_N	cop_N
copy_N	copier_N
copy_N	copious_A
copy_N	copyable_A
copy_N	copycat_N
copy_N	copydesk_N
copy_N	copydom_N
copy_N	copywrite_V
copy_N	copywriter_N
copy_N	photocopy_N
cord_N	cordless_A
corneal_A	circumcorneal_A
corneal_A	corneally_D
corneal_A	intracorneal_A
corneal_A	iridocorneal_A
corneal_A	noncorneal_A
corneal_A	pericorneal_A
corneal_A	precorneal_A
corneal_A	retrocorneal_A
corneal_A	sclerocorneal_A
corneal_A	subcorneal_A
corneal_A	transcorneal_A
corner_N	cornerback_N
corner_N	cornerstone_N
corner_N	cornerways_D
corner_N	cornerwise_D
corner_N	en_N
coronate_V	coronation_N
corporate_A	corporately_D
corporatist_A	corporatism_N
corporatist_A	corporativism_N
correspondent_A	correspondential_X
correspondent_A	correspondently_D
correspondent_A	correspondentship_N
cortex_N	allocortex_N
cortex_N	archicortex_N
cortex_N	cytocortex_N
cortex_N	isocortex_N
cortex_N	mesocortex_N
cortex_N	paleocortex_N
cortical_A	adrenocortical_A
cortical_A	bicortical_A
cortical_A	cerebellocortical_A
cortical_A	cerebrocortical_A
cortical_A	cortically_D
cortical_A	corticocortical_A
cortical_A	electrocortical_A
cortical_A	endocortical_A
cortical_A	epicortical_A
cortical_A	exocortical_A
cortical_A	extracortical_A
cortical_A	frontocortical_A
cortical_A	geniculocortical_A
cortical_A	hippocampocortical_A
cortical_A	intercortical_A
cortical_A	intracortical_A
cortical_A	isocortical_A
cortical_A	juxtacortical_A
cortical_A	koniocortical_A
cortical_A	leukocortical_A
cortical_A	mesocortical_A
cortical_A	monocortical_A
cortical_A	neocortical_A
cortical_A	noncortical_A
cortical_A	pallidocortical_A
cortical_A	paracortical_A
cortical_A	pericortical_A
cortical_A	retinocortical_A
cortical_A	subcortical_A
cortical_A	thalamocortical_A
cortical_A	transcortical_A
cortical_A	tricortical_A
cortical_A	unicortical_A
costal_A	costalgia_N
costal_A	costally_D
costal_A	infracostal_A
costal_A	intercostal_A
costal_A	intracostal_A
costal_A	phrenicocostal_A
costal_A	phrenocostal_A
costal_A	postcostal_A
costal_A	sacrocostal_A
costal_A	spondylocostal_A
costal_A	subcostal_A
cotton_N	cottongrass_N
cotton_N	cottonseed_N
couch_N	couchancy_N
couch_N	couchbound_A
couch_N	couchful_N
couch_N	couchless_A
couch_N	couchlike_A
couch_N	couchlock_N
couch_N	couchness_N
couch_N	couchside_N
coumarin_N	coumarinic_A
country_N	countrify_V
country_N	countryside_N
country_N	countrywide_A
county_N	countyhood_N
county_N	countywide_A
county_N	intercounty_A
county_N	tricounty_A
courage_N	courageous_A
courage_N	discourage_V
courage_N	encourage_V
course_N	courseless_A
course_N	courselike_A
course_N	racecourse_N
court_N	courthouse_N
court_N	courtlike_A
court_N	courtly_A
court_N	courtroom_N
court_N	courtyard_N
covariance_N	autocovariance_N
covariance_N	subcovariance_N
covariant_A	bicovariant_A
covariant_A	covariantisation_N
covariant_A	covariantization_N
covariant_A	covariantize_V
covariant_A	covariantly_D
covariant_A	noncovariant_A
cow_N	Cowtown_X
cow_N	anticow_A
cow_N	cowbell_N
cow_N	cowberry_N
cow_N	cowbird_N
cow_N	cowboy_N
cow_N	cowcatcher_N
cow_N	cowdom_N
cow_N	cowdung_N
cow_N	cowfinch_N
cow_N	cowfish_N
cow_N	cowflesh_N
cow_N	cowfoot_N
cow_N	cowfucker_N
cow_N	cowgal_N
cow_N	cowgirl_N
cow_N	cowhand_N
cow_N	cowhearted_A
cow_N	cowheel_N
cow_N	cowherb_N
cow_N	cowhouse_N
cow_N	cowish_N
cow_N	cowkeeper_N
cow_N	cowleech_N
cow_N	cowless_A
cow_N	cowlick_N
cow_N	cowlike_A
cow_N	cowling_N
cow_N	cowman_N
cow_N	cownose_N
cow_N	cowpath_N
cow_N	cowpea_N
cow_N	cowperson_N
cow_N	cowpoke_N
cow_N	cowpony_N
cow_N	cowpooling_N
cow_N	cowpox_N
cow_N	cowpuncher_N
cow_N	cowpunching_N
cow_N	cowpunk_N
cow_N	cowquake_N
cow_N	cowshed_N
cow_N	cowshit_N
cow_N	cowskin_N
cow_N	cowy_A
cow_N	cowyard_N
cow_N	dogcow_N
cow_N	mercow_N
cow_N	supercow_N
cow_N	werecow_N
cow_N	yakow_N
coward_N	cowardess_N
coward_N	cowardice_N
coward_N	cowardly_A
cracker_N	crackerjack_A
cracker_N	crackerless_A
cracker_N	crackerlike_A
cramp_N	crampish_A
cramp_N	crampy_A
cranberry_N	cranberried_A
cranberry_N	cranberrylike_A
crane_N	cranefly_N
crassinucellate_A	pseudocrassinucellate_X
craton_N	cratonic_A
craton_N	intracratonic_A
craton_N	metacratonic_X
craton_N	pericratonic_A
crazy_A	cray_N
crazy_A	craze_N
crazy_A	crazily_D
crazy_A	craziness_N
crazy_A	crazing_V
creative_A	creatify_V
creative_A	creatively_D
creative_A	creativeness_N
creative_A	creativity_N
creative_A	creativize_V
credit_V	creditable_A
credit_V	en_N
creed_N	adjective_A
creed_N	creedal_A
creed_N	creededqualifier_X
creed_N	creedless_A
creed_N	miscreed_N
creed_N	multicreed_A
crepuscular_A	crepuscularity_N
crepuscular_A	crepuscularly_D
crepuscular_A	noncrepuscular_A
crime_N	crimebuster_N
crime_N	crimestopper_N
crime_N	criminal_A
crime_N	criminology_N
crime_N	decriminalization_N
criminal_A	criminalisation_N
criminal_A	criminalist_N
criminal_A	criminalistics_N
criminal_A	criminality_N
criminal_A	criminalize_V
criminal_A	criminally_D
criminal_A	criminalness_N
criminate_V	accriminate_V
criminate_V	discriminate_V
criminate_V	incriminate_V
criminate_V	recriminate_V
criminological_A	criminologically_D
critical_A	criticality_N
critical_A	critically_D
critical_A	criticalness_N
critical_A	subcritical_A
critical_A	supercritical_A
criticism_N	anticriticism_A
criticism_N	autocriticism_N
criticism_N	biocriticism_N
criticism_N	countercriticism_N
criticism_N	cybercriticism_N
criticism_N	ecocriticism_N
criticism_N	gynocriticism_N
criticism_N	hypercriticism_N
criticism_N	metacriticism_N
criticism_N	neocriticism_N
criticism_N	oneirocriticism_N
criticism_N	technocriticism_N
crochet_N	crocheter_N
crochet_N	crochetlike_X
crochet_N	crochetwork_N
crock_N	crocker_N
crock_N	crockery_N
crock_N	crockpot_N
cross_N	crossroads_N
crowd_V	crowder_N
crowfoot_N	crowfootgrass_N
cruciate_A	cruciately_D
crural_A	bicrural_A
crural_A	brachiocrural_A
crural_A	genitocrural_A
crural_A	inguinocrural_A
crural_A	intercrural_A
crural_A	precrural_A
crural_A	talocrural_A
crystalline_A	anticrystalline_X
crystalline_A	cryptocrystalline_A
crystalline_A	heterocrystalline_X
crystalline_A	holocrystalline_A
crystalline_A	hypocrystalline_A
crystalline_A	intercrystalline_A
crystalline_A	intracrystalline_A
crystalline_A	isocrystalline_A
crystalline_A	macrocrystalline_A
crystalline_A	magnetocrystalline_A
crystalline_A	mesocrystalline_A
crystalline_A	microcrystalline_A
crystalline_A	monocrystalline_A
crystalline_A	multicrystalline_A
crystalline_A	nanocrystalline_A
crystalline_A	neurocrystalline_A
crystalline_A	noncrystalline_A
crystalline_A	oligocrystalline_A
crystalline_A	paracrystalline_A
crystalline_A	pericrystalline_X
crystalline_A	phanerocrystalline_A
crystalline_A	polycrystalline_A
crystalline_A	procrystalline_A
crystalline_A	pseudocrystalline_A
crystalline_A	quasicrystalline_A
crystalline_A	semicrystalline_A
crystalline_A	spherocrystalline_A
crystalline_A	subcrystalline_A
cucumber_N	cucumberless_A
cucumber_N	cucumberlike_A
cucumber_N	cucumbery_A
cukong_N	cukongism_N
culex_N	culicidal_A
culpable_A	culpability_N
culpable_A	culpableness_N
culpable_A	culpably_D
culpable_A	inculpable_A
culpable_A	nonculpable_A
culpable_A	unculpable_A
cultivate_V	cultivable_A
cultivate_V	cultivar_N
cultivate_V	cultivated_V
cultivate_V	cultivation_N
cultivate_V	cultivator_N
cultivate_V	uncultivated_A
cultural_A	culturalist_N
cultural_A	culturalize_V
cultural_A	culturally_D
cultural_A	cybercultural_A
cultural_A	ecocultural_A
cultural_A	ethnocultural_A
cultural_A	geocultural_A
cultural_A	herpetocultural_A
cultural_A	intercultural_A
cultural_A	intracultural_A
cultural_A	metacultural_A
cultural_A	monocultural_A
cultural_A	multicultural_A
cultural_A	noncultural_A
cultural_A	pancultural_A
cultural_A	pluricultural_A
cultural_A	precultural_A
cultural_A	pseudocultural_A
cultural_A	sociocultural_A
cultural_A	spatiocultural_A
cultural_A	subcultural_A
cultural_A	transcultural_A
cultural_A	tricultural_A
cultured_A	aquacultured_A
cultured_A	cocultured_V
cultured_A	culturedness_N
cultured_A	encultured_V
cultured_A	histocultured_V
cultured_A	monocultured_A
cultured_A	multicultured_A
cultured_A	noncultured_A
cultured_A	overcultured_A
cultured_A	precultured_V
cultured_A	recultured_V
cultured_A	subcultured_V
cultured_A	uncultured_A
cumene_N	pseudocumene_N
cunt_N	Americunt_N
cunt_N	Connecticunt_X
cunt_N	Cuntada_X
cunt_N	Republicunt_N
cunt_N	asscunt_N
cunt_N	cuntal_A
cunt_N	cuntass_N
cunt_N	cuntboy_N
cunt_N	cuntbucket_N
cunt_N	cuntbutt_N
cunt_N	cuntdom_N
cunt_N	cunted_A
cunt_N	cuntface_A
cunt_N	cuntfaced_A
cunt_N	cuntfest_N
cunt_N	cuntfuck_N
cunt_N	cuntfucker_N
cunt_N	cuntful_N
cunt_N	cunthead_N
cunt_N	cunthood_N
cunt_N	cunting_A
cunt_N	cuntish_A
cunt_N	cuntless_A
cunt_N	cuntlicker_N
cunt_N	cuntlicking_N
cunt_N	cuntlike_A
cunt_N	cuntlips_N
cunt_N	cuntservative_N
cunt_N	cuntsucker_N
cunt_N	cuntward_D
cunt_N	cuntwhore_N
cunt_N	cunty_A
cunt_N	decunt_V
cunt_N	encunt_V
cunt_N	supercunt_N
cunt_N	thundercunt_N
cunt_N	uncunt_V
cupboard_N	cupboardlike_A
cupboard_N	cupboardy_A
cupel_N	cupellation_N
cupin_N	bicupin_N
cupin_N	monocupin_N
curator_N	biocurator_N
curator_N	cocurator_N
curator_N	curatorial_A
curator_N	curatorship_N
curator_N	curatory_N
currant_N	whitecurrant_N
curry_N	currywurst_N
curtate_A	curtation_N
cuspidal_A	bicuspidal_A
cuspidal_A	cuspidality_N
cuspidal_A	cuspidalization_N
cuspidal_A	intercuspidal_A
cuspidal_A	noncuspidal_A
cuspidal_A	semicuspidal_A
cuspidal_A	supercuspidal_A
cuspidal_A	unicuspidal_A
custard_N	custardy_A
cut_A	cutbank_N
cut_A	offcut_V
cutaneous_A	anocutaneous_A
cutaneous_A	cardiocutaneous_X
cutaneous_A	colocutaneous_A
cutaneous_A	cutaneously_D
cutaneous_A	enterocutaneous_A
cutaneous_A	epicutaneous_A
cutaneous_A	esophagocutaneous_A
cutaneous_A	extracutaneous_A
cutaneous_A	fasciocutaneous_A
cutaneous_A	gastrocutaneous_A
cutaneous_A	ileocutaneous_X
cutaneous_A	intercutaneous_A
cutaneous_A	intracutaneous_A
cutaneous_A	mucocutaneous_A
cutaneous_A	mucosocutaneous_X
cutaneous_A	musculocutaneous_A
cutaneous_A	myocutaneous_A
cutaneous_A	neurocutaneous_A
cutaneous_A	noncutaneous_A
cutaneous_A	oculocutaneous_A
cutaneous_A	orocutaneous_A
cutaneous_A	osteocutaneous_A
cutaneous_A	percutaneous_A
cutaneous_A	pericutaneous_A
cutaneous_A	pharyngocutaneous_A
cutaneous_A	psychocutaneous_A
cutaneous_A	pulmocutaneous_A
cutaneous_A	rectocutaneous_A
cutaneous_A	renocutaneous_X
cutaneous_A	subcutaneous_A
cutaneous_A	supracutaneous_A
cutaneous_A	transcutaneous_A
cutaneous_A	urethrocutaneous_A
cyanine_N	cryptocyanine_N
cyanine_N	hemicyanine_N
cyanine_N	indocyanine_N
cyanine_N	merocyanine_N
cyanine_N	neocyanine_N
cyanine_N	phthalocyanine_N
cyanotic_A	acrocyanotic_A
cyanotic_A	acyanotic_A
cyanotic_A	anthocyanotic_A
cyanotic_A	noncyanotic_A
cycad_N	cycadean_A
cycad_N	cycadian_X
cycad_N	cycadlike_A
cycad_N	cycadophyte_N
cyclase_N	bicyclase_N
cyclase_N	heterocyclase_N
cyclase_N	monocyclase_N
cycle_N	acyclic_A
cycle_N	cyclic_A
cyclic_A	macrocyclic_A
cyclic_A	oligocyclic_A
cyclic_A	pentacyclic_A
cyclic_A	polycyclic_A
cyclic_A	tetracyclic_A
cyclic_A	tricyclic_A
cyclical_A	acyclical_A
cyclical_A	anticyclical_A
cyclical_A	contracyclical_A
cyclical_A	countercyclical_A
cyclical_A	cyclicalism_N
cyclical_A	cyclicality_N
cyclical_A	cyclically_D
cyclical_A	epicyclical_A
cyclical_A	heterocyclical_A
cyclical_A	noncyclical_A
cyclical_A	procyclical_A
cyclization_N	alkoxycyclization_N
cyclization_N	autocyclization_N
cyclization_N	bromocyclization_N
cyclization_N	carbocyclization_N
cyclization_N	dehydrocyclization_N
cyclization_N	electrocyclization_N
cyclization_N	halocyclization_N
cyclization_N	heterocyclization_N
cyclization_N	hydroxycyclization_N
cyclization_N	iodocyclization_N
cyclization_N	macrocyclization_N
cyclization_N	mercuriocyclization_N
cyclization_N	monocyclization_X
cyclization_N	photocyclization_N
cyclization_N	polycyclization_N
cyclization_N	spirocyclization_N
cyclization_N	tetracyclization_N
cyclogenesis_N	cyclogenic_A
cyclohexane_N	cyclohexanedione_N
cyclohexane_N	cyclohexanehexone_N
cyclohexane_N	dodecylcyclohexane_X
cyclohexane_N	hexachlorocyclohexane_N
cyclohexane_N	spirocyclohexane_N
cyclohexyl_N	cyclohexylalanine_N
cyclohexyl_N	cyclohexylallene_N
cyclohexyl_N	cyclohexylbenzene_N
cyclohexyl_N	diaminocyclohexyl_N
cyclohexyl_N	dicyclohexylcarbodiimide_N
cyclohexyl_N	dicyclohexylurea_N
cyclohexyl_N	methylcyclohexyl_N
cyclohexyl_N	tricyclohexylammonium_N
cylindrical_A	acylindrical_A
cylindrical_A	bicylindrical_A
cylindrical_A	cylindricality_N
cylindrical_A	cylindricalization_N
cylindrical_A	cylindrically_D
cylindrical_A	hemicylindrical_A
cylindrical_A	hypercylindrical_A
cylindrical_A	microcylindrical_A
cylindrical_A	noncylindrical_A
cylindrical_A	pseudocylindrical_A
cylindrical_A	semicylindrical_A
cylindrical_A	spherocylindrical_A
cylindrical_A	subcylindrical_A
cylindrical_A	tricylindrical_A
cysticercosis_N	cysticercotic_A
cytokine_N	anticytokine_A
cytokine_N	cytokinase_N
cytokine_N	cytokinemia_N
cytokine_N	cytokinome_N
cytokine_N	immunocytokine_N
cytokine_N	noncytokine_A
cytokine_N	virokine_N
cytology_N	cytologic_A
cytology_N	cytological_A
cytology_N	cytologist_N
cytology_N	immunocytology_N
cytology_N	neurocytology_N
cytology_N	xenocytology_N
cytoplasmic_A	cytoplasmically_D
cytoplasmic_A	exocytoplasmic_A
cytoplasmic_A	extracytoplasmic_A
cytoplasmic_A	intracytoplasmic_A
cytoplasmic_A	noncytoplasmic_A
cytoplasmic_A	nucleocytoplasmic_A
cytosine_N	deoxycytosine_X
cytotoxic_A	anticytotoxic_A
cytotoxic_A	cytotoxically_D
cytotoxic_A	cytotoxicity_N
cytotoxic_A	exocytotoxic_A
cytotoxic_A	lymphocytotoxic_A
cytotoxic_A	noncytotoxic_A
cytotoxic_A	subcytotoxic_A
cytotoxicity_N	anticytotoxicity_N
cytotoxicity_N	lymphocytotoxicity_N
cytotoxicity_N	photocytotoxicity_N
daalder_N	rijksdaalder_X
dadaism_N	dadaist_N
daft_A	Scotland_X
daft_A	daftie_N
daft_A	daftish_X
daft_A	daftlike_X
daft_A	daftly_D
daft_A	daftness_N
daft_A	daftyqualifier_X
dale_N	Calderdale_X
dale_N	Clarksdale_X
dale_N	Lucedale_X
dale_N	Tweeddale_X
dale_N	daleside_N
dalton_N	gigadalton_N
dalton_N	kilodalton_N
dalton_N	megadalton_N
dandy_A	dandification_N
dandy_A	dandify_V
dandy_A	dandyish_A
dandy_A	en_N
darcy_N	millidarcy_N
dare_V	daredevil_N
dare_V	daren't_X
dare_V	daresay_V
dare_V	daresn't_X
dare_V	overdare_V
database_N	metadatabase_N
database_N	subdatabase_N
database_N	superdatabase_N
datasheet_N	subdatasheet_N
day_N	daily_A
day_N	daybeam_N
day_N	daybed_N
day_N	dayboat_N
day_N	daybook_N
day_N	dayboy_N
day_N	daybreak_N
day_N	daycare_N
day_N	daycentre_X
day_N	daydream_N
day_N	dayfly_N
day_N	daygirl_N
day_N	daylight_N
day_N	daylily_N
day_N	daylong_A
day_N	daymare_N
day_N	daymark_N
day_N	daypack_N
day_N	daypart_N
day_N	days_N
day_N	workaday_A
daye_N	birthdaye_N
deacon_N	archdeacon_N
deacon_N	deaconal_X
deacon_N	deaconate_X
deacon_N	deaconess_N
deacon_N	deaconize_X
deacon_N	deaconry_N
deacon_N	deaconship_N
deacon_N	hierodeacon_X
deacon_N	protodeacon_N
deacon_N	subdeacon_N
dealing_V	slavedealing_N
dear_A	dearling_N
dear_A	dearly_D
dear_A	dearness_N
dear_A	dearsome_A
dear_A	dearth_N
death_N	dead_A
death_N	deadly_A
death_N	deathbird_N
death_N	deathblow_N
death_N	deathful_A
death_N	deathless_A
death_N	deathlike_A
death_N	deathlore_N
death_N	deathly_A
death_N	deathmaking_N
death_N	deathmatch_N
death_N	deathsman_N
death_N	deathward_D
death_N	deathwatch_N
death_N	deathy_A
death_N	en_N
death_N	instadeath_N
death_N	megadeath_N
decay_N	decayability_X
decay_N	decayable_A
decay_N	decayer_N
decidua_N	decidual_A
decidua_N	decidualization_N
decidua_N	deciduation_N
deciduous_A	brevideciduous_A
deciduous_A	deciduosity_N
deciduous_A	deciduously_D
deciduous_A	deciduousness_N
deciduous_A	indeciduous_A
deciduous_A	nondeciduous_A
deciduous_A	semideciduous_A
decompression_N	microdecompression_N
decussate_A	decussately_D
deem_V	addeem_V
deem_V	bedeem_V
deem_V	deemer_N
deem_V	deemster_N
deem_V	dempster_N
deem_V	fordeem_V
deem_V	foredeem_V
deem_V	misdeem_V
deep_A	deepness_N
deer_N	deerfly_N
deer_N	deerlike_A
deer_N	reindeer_N
defence_N	antidefence_X
defence_N	antidefense_A
defence_N	defenceless_A
defence_N	defenseless_A
defence_N	defensive_A
defence_N	defensiveness_N
defence_N	ecodefence_N
defence_N	ecodefense_N
defense_N	antidefense_A
defense_N	defenseless_A
defense_N	defensive_A
defense_N	defensiveness_N
defense_N	ecodefense_N
define_V	definable_A
define_V	definer_N
defloration_N	deflorate_A
degradable_A	antidegradable_A
